id,name,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_verifications,neighbourhood,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,availability_30,availability_60,availability_90,availability_365,description,neighborhood_overview
309,Cozy Private room in Uptown,,2017-03-10,within an hour,0.9000599981652765,False,1.0,[np.str_('identity_manual')],,Uptown,40.763766404614856,-74.00588339668029,Private room,3.0,1.5,1.0,6.0,"['Pool', 'First aid kit', 'Carbon monoxide detector', 'Hair dryer', 'Washer', 'Lock on bedroom door', 'Smoke detector', 'Elevator', 'Hot tub', 'Hangers', 'TV', 'Hot water', 'Free parking', 'Indoor fireplace', 'Laptop-friendly workspace', 'Essentials', 'Breakfast', 'Heating', 'Wifi']",100.0,8.0,2017-04-29,,4.358365118907137,4.542150388681944,4.826604307823208,4.584874105726097,,,,,50.0,67.0,61.0,exercitation sed sed do tempor labore dolor ullamco sed nisi minim nisi et consequat nisi et ullamco Ut ut laboris aliqua dolore Lorem laboris laboris veniam aliqua do consequat dolore dolore aliquip et minim et aliquip ipsum consectetur do ea nisi consequat consectetur ex amet ullamco adipiscing aliqua nostrud dolore aliqua exercitation adipiscing dolore laboris dolore labore et ex eiusmod ex aliquip ullamco Ut laboris et nisi dolore ut veniam incididunt magna adipiscing,consequat tempor ut laboris sit dolor ut laboris ea amet do ad consequat enim ipsum consequat incididunt amet ut ipsum elit minim ea Ut aliquip incididunt elit quis labore eiusmod consequat Ut commodo enim aliquip ullamco dolore et tempor consectetur ea exercitation sed
310,Cozy Private room in Westside,128.0,2017-02-16,within an hour,0.9469928289462154,False,1.0,[np.str_('phone')],Westside,Westside,40.72960638407126,-74.01744210168047,Private room,,3.0,4.0,2.0,"['Hair dryer', 'Lock on bedroom door', 'Gym', 'First aid kit', 'Carbon monoxide detector', 'Indoor fireplace', 'Elevator']",85.0,4.0,2017-04-23,2017-05-15,,4.75607811576635,,5.0,4.672775972798263,4.946360344925547,4.870935005160321,17.0,40.0,62.0,304.0,eiusmod dolore aliqua consectetur magna do Lorem Lorem exercitation quis nostrud do consequat elit ex laboris ea exercitation sit amet eiusmod Lorem incididunt Ut ea ex ut tempor eiusmod Lorem elit magna amet ut dolor ad consectetur veniam exercitation enim ea commodo consequat nostrud Lorem aliqua nostrud minim ea exercitation dolor incididunt et dolor nostrud amet dolor ullamco nisi minim magna amet ad Lorem exercitation ut sed sit quis ut aliquip ipsum ipsum ut labore quis do ullamco elit ut Ut incididunt aliqua ea nostrud veniam enim veniam elit ex amet quis dolore quis ex amet labore labore Lorem magna consectetur ea ipsum dolore amet Ut ut tempor sit do nisi nostrud sit consectetur labore magna dolore ex consequat quis ullamco incididunt aliquip aliqua ut labore minim exercitation Lorem ad elit amet veniam ex tempor sit labore sed incididunt do ut Lorem exercitation ad ad nostrud veniam nisi dolore minim do ex elit amet ea exercitation ut quis ipsum Ut dolor labore exercitation veniam commodo minim elit ad et consectetur laboris nostrud sed,sit eiusmod sit Ut labore et ex exercitation commodo exercitation ea Lorem amet Ut aliquip ut incididunt aliquip veniam sit ullamco dolor incididunt et ullamco sit sit ex ea exercitation labore dolore aliquip eiusmod nostrud ea aliquip Lorem exercitation eiusmod adipiscing sed ut minim sed Ut amet do ullamco ut sed sed sed veniam dolore sit dolore Lorem commodo amet ex tempor exercitation elit do ad enim ad amet dolor nisi adipiscing nostrud dolore et adipiscing laboris incididunt minim
311,Cozy Hotel room in Midtown,110.0,2019-01-21,within an hour,0.9346046004798901,True,4.0,"[np.str_('selfie'), np.str_('email'), np.str_('identity_manual'), np.str_('government_id'), np.str_('work_email'), np.str_('phone')]",Midtown,Midtown,40.77104247163868,-73.94032913324574,Hotel room,2.0,3.5,,4.0,"['Kitchen', 'Pool', 'Indoor fireplace', 'Lock on bedroom door', 'Fire extinguisher', 'Smoke detector', 'Cooking basics', 'Free parking', 'Hot water', 'TV', 'Iron', 'Essentials', 'Elevator', 'Dryer', 'Hair dryer', 'Wifi']",140.0,12.0,,2022-04-30,4.332732497493326,5.0,5.0,4.856830022710016,4.779532128353673,4.866460172064347,4.789528369844846,21.0,22.0,32.0,178.0,adipiscing quis veniam ea laboris ea Ut amet consequat nisi Ut eiusmod enim Ut consectetur nostrud minim amet quis laboris sit exercitation do ea exercitation elit commodo ullamco sed ea nisi dolore ex laboris incididunt laboris ut elit aliquip eiusmod commodo amet amet ipsum nostrud nisi incididunt exercitation dolore labore ex nisi aliquip adipiscing et eiusmod ut minim ut ullamco amet veniam magna sit minim sed eiusmod commodo eiusmod adipiscing dolore magna nostrud nostrud dolore do nisi labore nostrud ullamco aliqua Lorem ea veniam veniam magna Lorem do sit ut enim nostrud amet labore veniam do commodo dolore aliquip sed ut labore dolor commodo incididunt ad adipiscing Ut nostrud aliqua nisi ea commodo ullamco commodo ea et aliquip dolore veniam amet tempor ad tempor laboris consequat consectetur elit consectetur nisi aliqua nisi quis do ipsum veniam ullamco ea dolor nostrud ad aliquip consequat ut dolor ullamco nostrud do nostrud minim adipiscing ea tempor ad eiusmod sed amet consectetur adipiscing magna labore Lorem labore sed adipiscing sed eiusmod dolor incididunt amet aliquip ad nostrud dolor elit veniam incididunt eiusmod ut amet incididunt veniam et laboris aliqua dolore ut laboris aliquip dolore adipiscing amet veniam ex minim ut,ut amet aliquip consectetur sed adipiscing consequat incididunt nostrud do Lorem adipiscing minim do dolor sed sed sed sed enim eiusmod incididunt enim quis ea ut quis elit ad minim veniam commodo ut elit adipiscing consectetur laboris amet Ut exercitation veniam aliqua do quis minim tempor enim sed dolore eiusmod ut tempor tempor ut laboris incididunt dolore laboris laboris Ut dolore ex ea aliqua minim eiusmod Ut dolore incididunt
312,Cozy Private room in Eastside,82.0,2020-03-16,,0.8631417183598712,,1.0,[np.str_('identity_manual')],Eastside,Eastside,40.71693318574069,-73.95998595167866,Private room,,2.0,3.0,2.0,"['Elevator', 'Laptop-friendly workspace', 'Gym', 'Hangers', 'Pool', 'Fire extinguisher', 'Essentials', 'Hair dryer', 'Smoke detector', 'Cooking basics']",70.0,16.0,2021-01-22,,4.292690381939734,4.673657494509544,4.230821220529804,4.97758716490565,,4.431293446491268,4.852510603016586,,25.0,26.0,27.0,ea sit Lorem ipsum laboris sed ullamco ex minim Ut ut nostrud ut aliquip commodo labore labore quis Ut ad Ut labore nisi ut enim dolore amet labore exercitation Ut commodo dolore sed sit et et laboris aliquip aliquip et labore magna sit sit dolore dolore ea aliqua ad Lorem magna ullamco incididunt commodo sed dolore ea labore sed aliqua eiusmod veniam enim magna nostrud sit ipsum dolore Lorem incididunt do dolore enim sed ut commodo do labore ipsum dolor nostrud ex veniam ex nisi sit ad Ut laboris enim dolore ipsum ea ad consectetur quis ipsum dolore sed Ut labore nostrud quis ut nisi do enim veniam ea ullamco veniam laboris dolore veniam dolore consectetur ut Ut ipsum magna ad nostrud tempor consectetur dolore ut do nostrud dolor labore et ut consequat incididunt exercitation elit minim eiusmod amet amet quis magna veniam sed eiusmod ut sed amet exercitation eiusmod ullamco sed incididunt aliqua elit sit quis adipiscing exercitation minim laboris consequat do aliquip minim veniam enim laboris exercitation ea nostrud labore,incididunt dolore ea exercitation amet ullamco tempor quis sed ad consectetur amet aliquip nostrud quis veniam ea et aliqua aliqua ipsum eiusmod dolor adipiscing tempor Ut et ut exercitation aliqua Ut enim dolore ad ut ex do Ut nostrud incididunt quis ipsum ullamco minim minim ipsum aliqua consequat ut enim consectetur ex quis
313,Cozy Entire home/apt in New District,194.0,2021-01-18,a few days or more,0.7299600463408534,False,3.0,"[np.str_('government_id'), np.str_('selfie'), np.str_('identity_manual')]",,New District,40.78319900531103,-73.94890703632521,Entire home/apt,3.0,1.0,3.0,2.0,"['Dryer', 'Gym', 'Smoke detector', 'Cooking basics', 'Pool', 'Indoor fireplace', 'Lock on bedroom door', 'Free parking', 'First aid kit', 'Essentials']",150.0,4.0,2021-05-29,2023-01-20,5.0,5.0,,5.0,,,4.718531261412964,2.0,13.0,26.0,,,minim ullamco ullamco exercitation ut commodo minim aliquip eiusmod consectetur elit laboris incididunt sed commodo tempor ad eiusmod labore labore Ut nostrud exercitation aliquip adipiscing ex ut consequat
314,Cozy Entire home/apt in Northside,54.0,2020-11-04,within a few hours,0.9064133331508042,False,2.0,[np.str_('identity_manual')],Northside,Northside,40.757184832889045,-73.98961928742636,Entire home/apt,2.0,3.5,3.0,5.0,"['Hot water', 'Kitchen', 'Hot tub', 'Cooking basics', 'Indoor fireplace', 'Smoke detector', 'Private entrance', 'Laptop-friendly workspace', 'First aid kit', 'Elevator', 'TV', 'Gym', 'Breakfast', 'Lock on bedroom door', 'Hangers', 'Pool', 'Heating', 'Essentials', 'Washer']",155.0,4.0,2021-09-23,2024-06-06,4.862832402173769,4.347256705898241,,4.5048578001622355,4.527192448857,4.339636154332021,,13.0,28.0,58.0,231.0,ullamco consectetur consectetur ad labore ex dolore tempor ut commodo ea aliquip minim amet ipsum ut tempor Ut ut eiusmod ut ex nostrud ipsum ut commodo exercitation amet eiusmod ullamco et nostrud veniam sit tempor magna ut dolore et Ut ullamco Lorem et sit aliquip laboris elit ipsum veniam ut Lorem ex eiusmod Ut labore ullamco enim minim sed Ut dolore labore amet ex nisi et consequat veniam quis exercitation amet enim commodo consectetur sed exercitation Lorem nisi labore aliquip Ut sit ea Ut ullamco quis eiusmod elit ea exercitation ad elit ex sed ad sed ut ea sit,exercitation tempor incididunt commodo ipsum tempor ut ipsum exercitation incididunt aliquip ex tempor laboris aliquip ullamco labore commodo consequat laboris ad minim aliquip exercitation nisi enim magna commodo consequat quis incididunt do tempor ad amet tempor elit labore tempor eiusmod amet elit labore ullamco sed nostrud dolore ex dolore minim ipsum quis magna eiusmod labore nisi sit ut ex magna laboris ut Ut Ut aliqua commodo adipiscing quis minim enim enim et minim aliqua dolore elit sit aliquip magna Ut tempor aliquip Lorem veniam ut dolore ut nisi sed do sed ullamco tempor nisi et Ut Lorem elit
315,Cozy Hotel room in Midtown,163.0,2015-02-24,a few days or more,0.7725666650662437,False,4.0,"[np.str_('identity_manual'), np.str_('government_id'), np.str_('phone'), np.str_('work_email'), np.str_('selfie')]",Midtown,Midtown,40.7583889823372,-73.96905172621561,Hotel room,1.0,1.0,4.0,4.0,"['Hangers', 'First aid kit', 'Elevator', 'Wifi', 'Hair dryer', 'Pool', 'Essentials', 'Fire extinguisher', 'Indoor fireplace', 'Free parking', 'Washer']",125.0,2.0,2015-11-12,2017-02-22,4.742088027710164,,4.913127360227435,5.0,5.0,4.448677497695343,,17.0,28.0,28.0,152.0,ut elit commodo ad consectetur ex magna elit adipiscing aliquip adipiscing do consequat ut ut do Ut commodo laboris nisi ut ex sit ea dolore ea aliquip ex ut nostrud ut ut ullamco do elit consequat aliqua ullamco amet veniam adipiscing Ut ipsum do magna ea ut do aliquip dolor elit sed eiusmod et ea veniam ut amet ex nisi nisi labore et nostrud tempor aliqua commodo Ut enim labore et et minim sit laboris veniam elit amet laboris do sed ad do Ut Ut exercitation do aliqua nisi et tempor amet dolor veniam nostrud ut dolor Lorem eiusmod amet adipiscing ex incididunt ut incididunt Lorem ex commodo sed consectetur sed exercitation laboris sit quis et ea eiusmod sed commodo exercitation ullamco amet et ullamco ipsum do aliqua Ut commodo do consequat et nostrud ut Lorem minim exercitation aliqua et elit et tempor sed adipiscing minim elit minim Ut eiusmod Lorem amet ut adipiscing veniam sit exercitation adipiscing veniam,dolore ad sit incididunt exercitation sed sit Lorem dolor incididunt Ut tempor magna sit enim aliquip eiusmod ut nostrud sit elit nostrud dolore consectetur ut sed dolor Lorem ipsum
316,Cozy Entire home/apt in Northside,189.0,2019-12-29,within a few hours,,False,1.0,"[np.str_('email'), np.str_('identity_manual'), np.str_('phone'), np.str_('work_email'), np.str_('government_id'), np.str_('selfie')]",Northside,Northside,40.72097754137791,-73.94528258294604,Entire home/apt,1.0,1.5,1.0,5.0,"['Laptop-friendly workspace', 'Smoke detector', 'Iron', 'Breakfast', 'Private entrance', 'Hair dryer', 'Carbon monoxide detector', 'First aid kit', 'Hangers', 'Pool', 'Elevator', 'Fire extinguisher', 'Gym', 'Air conditioning', 'Indoor fireplace', 'Dryer']",155.0,,2020-12-08,2023-08-04,,4.538206122916707,,4.5494317655006995,5.0,4.665362804843244,5.0,12.0,32.0,58.0,332.0,ut minim dolor Ut nostrud ea aliquip ex amet do consequat nisi sed aliquip enim nostrud minim sed amet elit eiusmod consequat magna ut elit consequat aliqua ad ipsum eiusmod dolor ex do dolor ea ullamco ut ullamco nisi nisi exercitation ipsum incididunt ullamco Ut magna ea dolore minim ut sed commodo quis nisi amet ullamco adipiscing aliqua quis magna nostrud Ut ipsum nisi ad ea commodo amet labore labore ullamco tempor dolor do consequat adipiscing dolore Ut ullamco tempor magna tempor elit aliqua consequat consectetur ullamco Lorem aliqua dolor consequat exercitation consectetur nisi exercitation consectetur dolore nisi labore aliqua nisi sed ea nostrud commodo ipsum incididunt sed enim Lorem Ut amet tempor enim minim elit ad nostrud aliqua labore enim incididunt adipiscing quis ex dolor aliquip consequat minim ipsum aliquip consectetur adipiscing enim ex et dolor nostrud quis labore ad Ut laboris aliqua ut ut labore Lorem tempor eiusmod sed ex exercitation,do ad nisi sed Ut sit eiusmod eiusmod veniam elit nisi consequat nostrud amet ut ipsum laboris magna do ut tempor commodo ex Ut ullamco sed nostrud do labore Ut adipiscing veniam enim tempor tempor nisi eiusmod dolor sit ut sit minim ea eiusmod nisi exercitation veniam adipiscing nostrud ut ullamco aliqua eiusmod do ex veniam ut aliquip minim amet aliqua adipiscing minim ea labore dolore adipiscing ipsum et consequat incididunt Ut amet nisi amet ex ullamco commodo eiusmod nisi eiusmod quis do ad aliqua magna magna consectetur sed do ut dolore ipsum ut
317,Cozy Entire home/apt in New District,169.0,2018-04-16,within a few hours,0.9514796078637114,False,8.0,,New District,New District,40.70741087493004,-73.97374366916861,Entire home/apt,,1.5,,5.0,"['Fire extinguisher', 'Iron', 'Lock on bedroom door', 'Heating', 'Breakfast', 'Indoor fireplace', 'Private entrance', 'Washer', 'Carbon monoxide detector', 'Laptop-friendly workspace', 'Kitchen', 'Free parking', 'Elevator']",140.0,8.0,,2020-12-22,4.972283543314031,,,4.536612983198511,4.866588257004085,4.533970626207434,4.657502240689338,7.0,16.0,46.0,6.0,do incididunt laboris amet eiusmod exercitation consequat exercitation quis veniam ut adipiscing quis ad eiusmod quis aliqua sit quis ea ullamco et ipsum nostrud elit nostrud enim dolore nisi tempor ut adipiscing adipiscing commodo exercitation nostrud aliqua ad Lorem ea aliquip laboris ad Ut ullamco ullamco elit enim magna labore do exercitation magna Ut ex nisi dolor Lorem do Lorem ex laboris commodo ut adipiscing Ut ad tempor do ut enim minim ut nisi ad enim Ut ullamco et aliqua veniam ut amet dolore Lorem nisi aliquip aliquip ipsum ea laboris amet nisi magna ut eiusmod sit ad dolor veniam ea elit veniam et consectetur enim aliquip ad sed magna tempor consectetur exercitation Lorem labore ut incididunt enim consectetur Ut sit aliqua do amet ipsum ut Ut consectetur aliqua magna nisi adipiscing dolore sit dolor quis nisi consequat ut minim et ullamco tempor elit nisi consectetur amet dolor do nisi et eiusmod dolor labore Lorem incididunt dolor nisi nostrud eiusmod consectetur tempor et ad ad tempor consequat dolore aliquip dolor quis aliqua aliqua et nostrud ex labore Ut,aliquip magna elit dolor do magna Lorem dolore commodo ut quis ipsum consequat ad laboris incididunt consequat dolor ex incididunt ad laboris adipiscing ex ea consectetur laboris dolore et nisi ut enim sed dolor consectetur dolor ut laboris ad
318,Cozy Entire home/apt in Arts District,,2017-04-12,within an hour,0.9128148901262172,False,2.0,"[np.str_('identity_manual'), np.str_('phone'), np.str_('selfie'), np.str_('work_email')]",Arts District,Arts District,40.746472480308064,-73.95986157772313,Entire home/apt,9.0,1.5,5.0,6.0,"['Elevator', 'Wifi', 'First aid kit', 'Essentials', 'Indoor fireplace', 'Carbon monoxide detector', 'Hair dryer', 'Cooking basics']",335.0,6.0,2018-02-23,2018-09-17,4.452733268189764,4.028062510890164,,4.618400008307559,,4.966957846595281,4.7712909209032235,3.0,31.0,45.0,64.0,veniam consectetur tempor sit incididunt enim amet incididunt ipsum consectetur laboris minim commodo do Ut quis consequat do exercitation adipiscing enim ad magna Lorem quis enim nisi aliquip commodo ut quis laboris aliquip eiusmod ullamco amet commodo quis adipiscing ex exercitation enim exercitation quis ad eiusmod consectetur dolor nisi ullamco dolore minim ea enim amet labore ipsum veniam do Ut commodo enim nisi laboris commodo nostrud Ut consequat magna ad incididunt labore et quis dolor amet exercitation ex sit ipsum aliqua magna eiusmod commodo eiusmod ex ipsum Lorem ex incididunt exercitation Lorem laboris ad Ut ipsum dolore amet nostrud incididunt ea nisi ipsum tempor ad incididunt quis enim magna aliqua incididunt quis et laboris et ad tempor nostrud ullamco ullamco minim nisi consequat ut ut tempor eiusmod sit quis quis Ut elit veniam magna sed veniam amet incididunt enim sed ipsum Lorem elit veniam ea do Lorem commodo nostrud sit ut amet minim ea labore dolor aliqua exercitation ad labore labore aliquip ut dolore incididunt et ullamco ea aliquip veniam amet minim enim Lorem incididunt elit Lorem labore do Lorem ut enim,labore exercitation incididunt eiusmod do ullamco quis adipiscing quis ea labore commodo ut Ut laboris aliquip ut magna quis nostrud dolore aliqua ad ullamco ea ea nisi ut amet laboris ea adipiscing labore Lorem elit dolore tempor magna nostrud sit ea ullamco ipsum dolor do minim magna minim Ut ad ut aliqua Lorem laboris ea commodo ad do ut sed do tempor veniam veniam laboris ex quis dolor ullamco dolor nostrud minim ut sit aliquip magna exercitation elit et aliqua Ut elit ad sed
